code,name,listedDate,business,website,industry,sector,issuePrice,regCapital,establishDate,chairman,regAddress,officeAddress,tel,email
sh603689,皖天然气,2017-01-10,安徽省内的天然气长输管线的建设与运营、CNG/LNG及城市燃气等业务。,https://www.ahtrq.com,公用事业,公用事业,7.87,52581.2758,2003-02-14 00:00:00 +0800 CST,吴海,安徽省合肥市包河区工业园大连路9号,合肥市包河区贵州路491号皖能智能管控中心17至21层,0551-62225677;0551-62225781,ahtrqgs@vip.16.com
sh603690,至纯科技,2017-01-13,"半导体制程设备、工艺支持设备的研发和生产销售,以及由此衍生的高纯工艺系统建设、电子材料、部件清洗及晶圆再生等服务。",http://www.pncs.cn,电子,电子,1.73,38296.425,2000-11-13 00:00:00 +0800 CST,蒋渊,上海市闵行区紫海路170号,上海市闵行区紫海路170号,021-80238290,dong_ban@pncs.cn
sh603693,江苏新能,2018-07-03,新能源发电项目的投资开发、建设运营及电力销售。,http://www.jsne.com.cn/,公用事业,公用事业,9.00,89147.588,2002-10-17 00:00:00 +0800 CST,陈华,江苏省南京市长江路88号2213室,南京市长江路88号国信大厦9-10楼,025-84736307,jsnezqb@163.com
sh603696,安记食品,2015-12-09,调味品的研发、生产和销售。,http://www.anjifood.com,食品饮料,食品饮料,10.10,23520.00,1995-09-28 00:00:00 +0800 CST,林肖芳,福建省泉州市清濛科技工业区4-9(A)、4-9(B);泉州市经济技术开发区清濛园区4-5(C),福建省泉州市清濛科技工业区4-9(A)、4-9(B);泉州市经济技术开发区清濛园区4-5(C),0595-22499666-8588,ankee@anjifood.com
sh603697,有友食品,2019-05-08,泡卤风味休闲食品的研发、生产和销售。,http://www.youyoufood.com,食品饮料,食品饮料,7.87,42769.2098,2007-05-25 00:00:00 +0800 CST,鹿有忠,重庆市渝北区国家农业科技园区国际食品工业城宝环一路13号,重庆市璧山区璧泉街道剑山路130号,023-41770971,yysecurity@youyoufood.com
sh603698,航天工程,2015-01-28,"以航天粉煤加压气化技术为核心,专业从事煤气化技术及关键设备的研发、工程设计、技术服务、设备成套供应及工程总承包。",http://www.china-ceco.com,机械设备,机械设备,12.52,53599.00,2007-06-22 00:00:00 +0800 CST,姜从斌,北京市北京经济技术开发区经海四路141号,北京市北京经济技术开发区经海四路141号,010-56325888,htgc_bgs@china-ceco.com
sh603699,纽威股份,2014-01-17,工业阀门的设计、制造和销售。,http://www.newayvalve.com,机械设备,机械设备,17.66,77528.2899,2002-11-14 00:00:00 +0800 CST,鲁良锋,江苏省苏州市苏州高新区泰山路666号,江苏省苏州市苏州高新区泰山路666号,0512-66626468,dshbgs@neway.com.cn
sh603700,宁水集团,2019-01-22,主要从事机械水表和智能水表的研发、生产、销售。,http://www.chinawatermeter.com,机械设备,机械设备,16.63,19996.1934,1958-01-01 00:00:00 +0800 CST,张琳,浙江省宁波市江北区洪兴路355号,浙江省宁波市江北区北海路358号,0574-88195854,zqb@chinawatermeter.com
sh603701,德宏股份,2016-04-12,车用交流发电机和电子真空泵的研发、生产、销售及相关技术服务。,http://www.dehong.com.cn,汽车,汽车,13.50,26136.1901,2000-01-31 00:00:00 +0800 CST,秦迅阳,浙江省宁波市镇海区骆驼街道锦业街18号9-1室,浙江省湖州市吴兴区南太湖大道1888号,0572-2756170,investor@dehong.com.cn
sh603703,盛洋科技,2015-04-23,多种射频电缆及相关配套产品的研发、制造及销售。,http://www.shengyang.com/,电子,电子,11.32,41498.212,2003-06-10 00:00:00 +0800 CST,叶利明,浙江省绍兴市越城区人民东路1416-1417号,浙江省绍兴市越城区人民东路1416号,0575-88622076,stock@shengyang.com
sh603706,东方环宇,2018-07-09,城市燃气供应及相关业务、电信业务,http://www.dfhyrq.com,公用事业,公用事业,13.09,18938.2714,2001-03-18 00:00:00 +0800 CST,李明,新疆昌吉州昌吉市延安北路198号24层,新疆昌吉州昌吉市延安北路198号24层,0994-2266135,xj_dfhyrq@dfhyrq.com
sh603707,健友股份,2017-07-19,药品原料、制剂的研发、生产和销售。,http://www.nkf-pharma.com,医药生物,医药生物,7.21,161565.102,2000-10-16 00:00:00 +0800 CST,唐咏群,江苏省南京高新开发区MA010-1号地,南京市高新技术产业开发区学府路16号,025-86990789,nkf-pharma@nkf-pharma.com.cn
sh603708,家家悦,2016-12-13,超市连锁经营。,http://www.jiajiayue.com.cn,商贸零售,商贸零售,13.64,63833.8675,1981-06-16 00:00:00 +0800 CST,王培桓,山东省威海市昆明路45号,山东省威海市经济技术开发区大庆路53号,0631-5220641,jiajiayue@jiajiayue.com.cn
sh603709,中源家居,2018-02-08,研发、生产、销售沙发等家具产品。,http://www.zoy-living.com/,轻工制造,轻工制造,19.86,12607.72,2001-11-16 00:00:00 +0800 CST,曹勇,浙江省湖州市安吉县递铺街道塘浦工业园区2-5幢,浙江省湖州市安吉县递铺街道塘浦工业园区2-5幢,0572-5825566,zoy1@zoy-living.com
sh603711,XD香飘飘,2017-11-30,奶茶产品的研发、生产和销售。,https://www.chinaxpp.com/,食品饮料,食品饮料,14.18,41287.41,2005-08-12 00:00:00 +0800 CST,蒋建琪,浙江省湖州经济技术开发区创业大道888号,浙江省杭州市拱墅区杭州新天地商务中心4幢西楼13楼,0571-28801027,ir@chinaxpp.com
sh603712,七一二,2018-02-26,军民用无线通信终端及系统产品研发、生产和销售。,http://www.712.cn,国防军工,国防军工,4.55,77200.00,2004-10-28 00:00:00 +0800 CST,庞辉,天津开发区西区北大街141号,天津开发区西区北大街141号,022-65388293,712ir@712.cn
sh603713,密尔克卫,2018-07-13,"专业化工供应链综合服务商,提供以货运代理、仓储和运输为核心的一站式综合物流服务,并基于综合物流服务向化工品分销延伸,逐步形成的化工品物贸一体化服务。",http://www.mwclg.com,交通运输,交通运输,11.27,15812.762,1997-03-28 00:00:00 +0800 CST,陈银河,中国(上海)自由贸易试验区金葵路158号4-11层,上海市浦东新区金葵路158号云璟生态社区F1栋,021-80228498,ir@mwclg.com
sh603716,塞力医疗,2016-10-31,医疗检验集约化营销及服务业务、体外诊断产品的代理以及自主体外诊断产品的研发、生产和销售。,http://www.thalys.net.cn,医药生物,医药生物,26.91,22579.077,2004-02-23 00:00:00 +0800 CST,温伟,湖北省武汉市东西湖区金山大道1310号,湖北省武汉市东西湖区金山大道1310号,027-83386020,ir@thalys.net.cn
sh603717,天域生物,2017-03-27,园林绿化工程设计、施工及养护;市政公用工程施工;环境综合治理;河湖流污染治理;土壤污染治理;苗木种植、销售等。,http://www.tygf.cn,农林牧渔,农林牧渔,14.63,29014.624,2000-06-21 00:00:00 +0800 CST,孟卓伟,重庆市江北区聚贤街25号3幢1206,上海市杨浦区国权北路1688号湾谷科技园C4幢二层,021-65236319,IR@tygf.cn
sh603718,*ST海利,2015-05-15,体外诊断试剂（IVD）和口腔组织修复与再生材料业务,http://www.hile-bio.com,医药生物,医药生物,6.81,65190.47,1981-07-18 00:00:00 +0800 CST,张海明,中国(上海)自由贸易试验区临港新片区申港大道133号909室,上海市黄浦区淮海中路138号805室,021-60890892,ir@hile-bio.com
sh603719,良品铺子,2020-02-24,休闲食品的研发、采购、销售、物流配送和运营业务。,http://www.517lppz.com,食品饮料,食品饮料,11.90,40100.00,2010-08-04 00:00:00 +0800 CST,程虹,湖北省武汉市东西湖区走马岭革新大道8号,湖北省武汉市东西湖区航天路1号良品大厦,027-85793003,dongban@lppz.com
sh603721,中广天择,2017-08-11,电视、互联网和移动互联网等视频内容的制作、发行和营销;电视剧播映权运营。,http://www.tvzone.cn,传媒,传媒,7.05,13000.00,2007-04-13 00:00:00 +0800 CST,彭勇,湖南省长沙市开福区月湖街道鸭子铺路46号,湖南省长沙市开福区月湖街道鸭子铺路46号,0731-88745233,tvzone@tvzone.cn
sh603722,阿科力,2017-10-25,聚醚胺、光学级聚合物材料用树脂、特种环氧树脂等化工新材料产品的研发、生产和销售。,http://www.chinaacryl.com,基础化工,基础化工,11.24,9772.0121,1999-07-08 00:00:00 +0800 CST,朱学军,江苏省无锡市锡山区东港镇新材料产业园(民祥路29号)公司董事会办公室,江苏省无锡市锡山区东港镇新材料产业园(民祥路29号),0510-88263255,zq@chinaacryl.com
sh603725,天安新材,2017-09-06,高分子复合饰面材料以及建筑陶瓷的研发、设计、生产及销售。,http://www.tianan.group/,轻工制造,轻工制造,9.64,30485.768,2000-05-15 00:00:00 +0800 CST,吴启超,广东省佛山市禅城区石湾小雾岗公园园林陶瓷厂内11号(自编4号楼203室)住所申报,佛山市禅城区南庄镇梧村工业区,0757-82560399,securities@tianantech.com
sh603726,朗迪集团,2016-04-21,家用空调风叶、机械风机、复合材料三个业务板块。,http://www.langdi.com,家用电器,家用电器,11.73,18565.12,1998-03-09 00:00:00 +0800 CST,高炎康,浙江省余姚市朗霞街道朗马路188号,浙江省余姚市朗霞街道朗马路188号,0574-62193001,ldzd@langdi.com
sh603727,博迈科,2016-11-22,提供海洋油气开发、矿业开采以及天然气液化领域专用模块集成设计与建造服务。,http://www.bomesc.com,石油石化,石油石化,20.81,28171.9277,2002-08-15 00:00:00 +0800 CST,彭文成,天津市经济技术开发区第四大街14号,天津经济技术开发区第四大街14号,022-66219991,securities@bomesc.com
sh603728,鸣志电器,2017-05-09,专注于运动控制领域和智能电源领域核心技术及系统级解决方案的研发和经营，核心业务围绕自动化和智能化领域有序外延扩张。,http://www.moons.com.cn,电力设备,电力设备,11.23,41888.25,1998-07-07 00:00:00 +0800 CST,常建鸣,上海市闵行区闵北路88弄1-30号109幢1层7101室,上海市闵行区闵北路88弄7号楼,021-52634688,dm@moons.com.cn
sh603729,ST龙韵,2015-03-24,广告全案服务业务、广告媒介代理业务、酒类销售业务等,http://www.obm.com.cn,传媒,传媒,26.61,9216.51,2003-06-10 00:00:00 +0800 CST,余亦坤,上海市松江区佘山三角街9号,上海市浦东新区民生路118号滨江万科中心16层,021-58823977,longyuntzz@obm.com.cn
sh603730,岱美股份,2017-07-28,汽车零部件的研发、生产和销售。,http://www.daimay.com,汽车,汽车,24.92,214858.5958,2001-02-20 00:00:00 +0800 CST,姜银台,上海市浦东新区北蔡镇莲溪路1299号,上海市浦东新区北蔡镇莲溪路1299号,021-68945881,IR@daimay.com
sh603733,仙鹤股份,2018-04-20,研发、生产和销售高性能纸基功能材料及其浆类原材料和化学原材料。,http://www.xianhepaper.com,轻工制造,轻工制造,13.59,70772.4192,2001-12-19 00:00:00 +0800 CST,王敏良,浙江省衢州市衢江区天湖南路69号,浙江省衢州市衢江区天湖南路69号,0570-2833055,zqb@xianhepaper.com
sh603737,三棵树,2016-06-03,建筑涂料(墙面涂料)、木器涂料及防水材料、地坪材料、保温材料、一体化板、基辅材的研发、生产和销售。,http://www.3treesgroup.com/,建筑材料,建筑材料,15.94,73781.7473,2003-07-17 00:00:00 +0800 CST,洪杰,福建省莆田市荔城区荔园北大道518号,福建省莆田市荔城区荔园北大道518号,0594-2886205,zqb@skshu.com.cn
sh603738,泰晶科技,2016-09-28,从事石英晶体元器件的研发、生产和销售业务。,http://www.sztkd.com,电子,电子,16.14,38588.7492,2005-11-04 00:00:00 +0800 CST,喻信东,湖北省随州市曾都经济开发区,湖北省随州市曾都经济开发区交通大道泰晶科技半导体工业园,0722-3308115,sztkd@sztkd.com
sh603739,蔚蓝生物,2019-01-16,酶制剂、微生态、动物保健品的研发、生产和销售。,http://www.vlandgroup.com/,基础化工,基础化工,10.19,25302.8866,2005-02-23 00:00:00 +0800 CST,陈刚,山东省青岛城阳区王沙路1318号企业服务中心108室,山东省青岛市崂山区九水东路596-1号,0532-88978071,vland@vlandgroup.com
sh603755,日辰股份,2019-08-28,"复合调味品的研发、生产与销售,主要面向食品加工企业和餐饮企业,为其提供个性化定制的复合调味品解决方案。",http://www.richen-qd.cn/,食品饮料,食品饮料,15.70,9861.3681,2001-03-23 00:00:00 +0800 CST,张华君,山东省青岛市即墨区青岛环保产业园(即发龙山路20号),青岛市即墨区青岛环保产业园(即发龙山路20号),0532-87520886,rcspzqb@richen.com
sh603757,大元泵业,2017-07-11,各类泵的研发、生产和销售。,http://www.dayuan.com/,机械设备,机械设备,22.42,18654.7259,1998-01-07 00:00:00 +0800 CST,韩元平,浙江省台州市温岭市泽国镇西城路689号,浙江省台州市温岭市泽国镇西城路689号,0576-86441299,dayuan@dayuan.com
sh603758,秦安股份,2017-05-17,从事汽车发动机核心零部件:气缸体、气缸盖、曲轴等产品的研发、生产与销售。,http://www.qamemc.com/,汽车,汽车,10.80,43879.7049,1995-09-05 00:00:00 +0800 CST,YUANMING TANG(唐远明),重庆市九龙坡区西彭镇森迪大道8号1栋西彭园区党群服务中心211室,重庆市九龙坡区西彭镇九港大道58号,023-61381898,zq@qamemc.com
sh603759,海天股份,2021-03-26,在特许经营区域内提供供水和污水处理业务及配套提供水务设施工程施工服务。,http://www.haitianshuiwu.com/,环保,环保,11.21,46176.00,2008-03-07 00:00:00 +0800 CST,费俊杰,中国(四川)自由贸易试验区天府新区兴隆街道湖畔路南段506号,四川省成都市天府新区湖畔路南段506号,028-89115006,ir@haitianshuiwu.com
sh603766,隆鑫通用,2012-08-10,摩托车及发动机和通用机械等业务。,http://www.loncinindustries.com,汽车,汽车,6.58,205354.185,2007-06-08 00:00:00 +0800 CST,李耀,重庆市九龙坡区九龙园区华龙大道99号,重庆市南岸区大石二支路隆鑫工业园隆鑫通用A区,023-89028829,security@loncinindustries.com
sh603767,中马传动,2017-06-13,汽车变速器及车辆齿轮的研发、生产和销售。,http://www.zomaxcd.com,汽车,汽车,11.19,30863.15,2005-12-15 00:00:00 +0800 CST,梁小瑞,浙江省台州市温岭市石塘镇上马工业区经一路1号,浙江省台州市温岭市石塘镇上马工业区经一路1号,0576-86146517,info@zomaxcd.com
sh603768,常青股份,2017-03-24,汽车冲压及焊接零部件的开发、生产与销售。,http://www.hfcqjx.com,汽车,汽车,16.32,23795.5857,1988-09-02 00:00:00 +0900 CDT,吴应宏,安徽省合肥市东油路18号,安徽省合肥市肥西县经济技术开发区明堂山路88号,0551-63475077,zhengquanbu@hfcqjx.com
sh603773,沃格光电,2018-04-17,FPD光电玻璃精加工业务。,http://www.wgtechjx.com,电子,电子,33.37,22473.6633,2009-12-14 00:00:00 +0800 CST,张春姣,江西省新余高新技术产业开发区西城大道沃格工业园,江西省新余高新技术产业开发区西城大道沃格工业园,0769-22893773,mail@wgtechjx.com
sh603776,永安行,2017-08-17,"基于物联网和大数据分析技术的共享出行系统的研发、销售、建设、运营服务,同时依托永安行平台通过永安行APP向消费者提供共享出行服务业务。",http://www.ibike668.com,汽车,汽车,26.85,28076.0572,2010-08-24 00:00:00 +0800 CST,杨磊,江苏省常州市新北区汉江路399号,江苏省常州市新北区汉江路399号,0519-81282003,eversafe@ibike668.com
sh603777,来伊份,2016-10-12,休闲食品连锁经营。,https://www.laiyifen.com,食品饮料,食品饮料,11.67,33442.4166,2002-07-02 00:00:00 +0800 CST,郁瑞芬,上海市松江区九亭镇久富路300号,上海市徐汇区古宜路90号来伊份管理总部,021-51760952,corporate@laiyifen.com
